station_id,observed_at_utc,observed_at_local,sale_date,sale_hour,wind_direction,wind_speed_mps,visibility_text,visibility_km,weather_event,cloudiness,cloud_total_octas,temp_c,dew_point_c,humidity_pct,effective_temp_c,effective_sun_temp_c,comfort,pressure_hpa,station_pressure_hpa,temp_min_c,temp_max_c,precipitation_mm,precipitation_24h_mm,snow_depth_cm,is_weather_precipitation,is_weather_rain,is_weather_snow,is_weather_fog,is_weather_thunderstorm
27612,2022-09-22 00:00:00,2022-09-22 03:00:00,2022-09-22,3,СВ,1.0,19 км,19.0,в посл. час ливневой дождь,10/10 240 м [Frnb],10.0,9.8,8.9,94.0,9.0,9.0,по сезону,1015.7,997.6,,,,,,1,1,0,0,0
27612,2022-09-22 03:00:00,2022-09-22 06:00:00,2022-09-22,6,штиль,0.0,18 км,18.0,,10/10 150 м [St],10.0,9.8,9.0,95.0,9.0,9.0,по сезону,1015.8,997.7,9.6,,4.0,,,0,0,0,0,0
27612,2022-09-22 06:00:00,2022-09-22 09:00:00,2022-09-22,9,В,1.0,17 км,17.0,,10/10 150 м [St],10.0,10.0,9.0,93.0,9.0,9.0,по сезону,1016.1,998.0,9.6,,3.0,,,0,0,0,0,0
27612,2022-09-22 09:00:00,2022-09-22 12:00:00,2022-09-22,12,В,1.0,20 км,20.0,,10/10 200 м [St],10.0,11.0,9.2,89.0,11.0,11.0,по сезону,1016.3,998.2,,,,,,0,0,0,0,0
27612,2022-09-22 12:00:00,2022-09-22 15:00:00,2022-09-22,15,СВ,1.0,20 км,20.0,,10/10 700 м [Sc],10.0,12.2,8.6,79.0,12.0,12.0,по сезону,1015.8,997.9,,,,,,0,0,0,0,0
27612,2022-09-22 15:00:00,2022-09-22 18:00:00,2022-09-22,18,С,1.0,19 км,19.0,,9/9 1080 м [Sc],9.0,12.4,8.6,78.0,12.0,12.0,по сезону,1015.5,997.5,,,,,,0,0,0,0,0
27612,2022-09-22 18:00:00,2022-09-22 21:00:00,2022-09-22,21,С,1.0,20 км,20.0,,9/9 1380 м [Sc],9.0,10.9,9.1,89.0,11.0,11.0,по сезону,1015.6,997.5,,12.7,,,,0,0,0,0,0
27612,2022-09-22 21:00:00,2022-09-23 00:00:00,2022-09-23,0,штиль,0.0,20 км,20.0,,10/10 500 м [Sc],10.0,10.8,9.4,91.0,10.0,10.0,по сезону,1015.4,997.3,,,,,,0,0,0,0,0
27612,2022-09-23 00:00:00,2022-09-23 03:00:00,2022-09-23,3,штиль,0.0,20 км,20.0,,10/10 540 м [Sc],10.0,10.2,9.2,94.0,9.0,9.0,по сезону,1014.9,996.8,,,,,,0,0,0,0,0
27612,2022-09-23 03:00:00,2022-09-23 06:00:00,2022-09-23,6,штиль,0.0,20 км,20.0,,10/10 700 м [Sc],10.0,10.3,8.7,90.0,10.0,10.0,по сезону,1015.0,996.9,9.9,,,,,0,0,0,0,0
27612,2022-09-23 06:00:00,2022-09-23 09:00:00,2022-09-23,9,В,1.0,14 км,14.0,,9/3 1000 м [Sc Ac trans Ci fib],9.0,12.8,7.9,72.0,13.0,14.0,тепло,1014.3,996.3,9.9,,,,,0,0,0,0,0
27612,2022-09-23 09:00:00,2022-09-23 12:00:00,2022-09-23,12,С,2.0,20 км,20.0,,9/9 800 м [Cu Sc],9.0,12.4,7.3,71.0,12.0,12.0,по сезону,1014.3,996.3,,,,,,0,0,0,0,0
27612,2022-09-23 12:00:00,2022-09-23 15:00:00,2022-09-23,15,С,2.0,20 км,20.0,,8/5 1380 м [Cu Sc Ci fib],8.0,13.5,5.5,58.0,13.0,15.0,по сезону,1013.1,995.2,,,,,,0,0,0,0,0
27612,2022-09-23 15:00:00,2022-09-23 18:00:00,2022-09-23,18,С,2.0,20 км,20.0,,9/5 800 м [Sc Ac cast],9.0,12.1,7.3,72.0,11.0,11.0,по сезону,1012.5,994.5,,,,,,0,0,0,0,0
27612,2022-09-23 18:00:00,2022-09-23 21:00:00,2022-09-23,21,С,2.0,20 км,20.0,,10/10 540 м [Sc],10.0,10.2,7.8,85.0,9.0,9.0,по сезону,1011.4,993.4,,13.6,,,,0,0,0,0,0
27612,2022-09-23 21:00:00,2022-09-24 00:00:00,2022-09-24,0,С,2.0,20 км,20.0,,10/10 540 м [Sc],10.0,9.9,7.7,86.0,8.0,8.0,по сезону,1009.5,991.5,,,,,,0,0,0,0,0
27612,2022-09-24 00:00:00,2022-09-24 03:00:00,2022-09-24,3,СЗ,1.0,11 км,11.0,слаб. ливневой дождь,10/10 420 м [Frnb],10.0,9.3,8.5,95.0,9.0,9.0,по сезону,1006.6,988.6,,,,,,1,1,0,0,0
27612,2022-09-24 03:00:00,2022-09-24 06:00:00,2022-09-24,6,С,3.0,10 км,10.0,слаб. ливневой дождь,10/10 270 м [Cb calv],10.0,9.1,8.2,94.0,7.0,7.0,по сезону,1002.8,984.9,9.1,,8.0,,,1,1,0,0,0
27612,2022-09-24 06:00:00,2022-09-24 09:00:00,2022-09-24,9,С,3.0,11 км,11.0,слаб. дождь {ливн. дождь},10/10 300 м [Frnb Ns],10.0,8.6,7.5,93.0,6.0,6.0,прохладно,1000.0,982.1,8.6,,13.0,,,1,1,0,0,0
27612,2022-09-24 09:00:00,2022-09-24 12:00:00,2022-09-24,12,СЗ,2.0,11 км,11.0,слаб. дождь,10/10 300 м [Frnb Ns],10.0,8.3,7.4,94.0,6.0,6.0,холодно,998.5,980.6,,,,,,1,1,0,0,0
27612,2022-09-24 12:00:00,2022-09-24 15:00:00,2022-09-24,15,С,1.0,11 км,11.0,слаб. дождь,10/10 200 м [Frnb Ns],10.0,8.7,7.7,93.0,8.0,8.0,холодно,997.5,979.6,,,,,,1,1,0,0,0
27612,2022-09-24 15:00:00,2022-09-24 18:00:00,2022-09-24,18,СЗ,1.0,4500 м,4.5,слаб. дождь,10/10 200 м [Frnb Ns],10.0,8.3,7.6,95.0,7.0,7.0,прохладно,996.9,979.0,,,19.0,,,1,1,0,0,0
27612,2022-09-24 18:00:00,2022-09-24 21:00:00,2022-09-24,21,штиль,0.0,2300 м,2.3,слаб. дождь,10/10 100 м [Frnb Ns],10.0,8.2,7.8,97.0,7.0,7.0,по сезону,996.4,978.6,,8.9,14.0,,,1,1,0,0,0
27612,2022-09-24 21:00:00,2022-09-25 00:00:00,2022-09-25,0,штиль,0.0,14 км,14.0,слаб. дождь,10/10 200 м [Frnb Ns],10.0,7.9,7.5,97.0,7.0,7.0,по сезону,996.2,978.4,,,,,,1,1,0,0,0
27612,2022-09-25 00:00:00,2022-09-25 03:00:00,2022-09-25,3,штиль,0.0,9000 м,9.0,слаб. дождь,10/10 200 м [Frnb Ns],10.0,7.8,7.5,98.0,7.0,7.0,по сезону,996.3,978.4,,,,,,1,1,0,0,0
27612,2022-09-25 03:00:00,2022-09-25 06:00:00,2022-09-25,6,С,1.0,3500 м,3.5,дождь,10/10 100 м [Frnb Ns],10.0,6.7,6.3,97.0,5.0,5.0,прохладно,997.5,979.5,6.7,,10.0,,,1,1,0,0,0
27612,2022-09-25 06:00:00,2022-09-25 09:00:00,2022-09-25,9,В,1.0,2100 м,2.1,слаб. дождь,10/10 100 м [Frnb Ns],10.0,6.6,6.0,96.0,5.0,5.0,прохладно,999.6,981.6,6.5,,10.0,,,1,1,0,0,0
27612,2022-09-25 09:00:00,2022-09-25 12:00:00,2022-09-25,12,СВ,1.0,19 км,19.0,слаб. дождь,10/10 500 м [Sc As op],10.0,7.2,5.7,90.0,6.0,6.0,холодно,1001.8,983.7,,,,,,1,1,0,0,0
27612,2022-09-25 12:00:00,2022-09-25 15:00:00,2022-09-25,15,штиль,0.0,7000 м,7.0,слаб. дождь,10/10 270 м [Frnb],10.0,7.2,6.0,92.0,6.0,6.0,очень холодно,1003.3,985.3,,,,,,1,1,0,0,0
27612,2022-09-25 15:00:00,2022-09-25 18:00:00,2022-09-25,18,штиль,0.0,20 км,20.0,{дождь},10/10 570 м [Sc],10.0,7.6,6.3,91.0,7.0,7.0,прохладно,1004.3,986.3,,,1.0,,,1,1,0,0,0
27612,2022-09-25 18:00:00,2022-09-25 21:00:00,2022-09-25,21,штиль,0.0,15 км,15.0,слаб. дождь,10/10 330 м [Frnb],10.0,7.2,6.5,95.0,6.0,6.0,прохладно,1005.1,987.0,,8.1,0.5,,,1,1,0,0,0
27612,2022-09-25 21:00:00,2022-09-26 00:00:00,2022-09-26,0,штиль,0.0,10 км,10.0,в посл. час дождь,10/10 1020 м [Sc],10.0,7.1,6.6,97.0,6.0,6.0,по сезону,1005.5,987.4,,,,,,1,1,0,0,0
27612,2022-09-26 00:00:00,2022-09-26 03:00:00,2022-09-26,3,штиль,0.0,4500 м,4.5,дымка {дождь},10/10 750 м [Sc],10.0,7.2,6.8,97.0,6.0,6.0,по сезону,1006.2,988.1,,,,,,1,1,0,1,0
27612,2022-09-26 03:00:00,2022-09-26 06:00:00,2022-09-26,6,штиль,0.0,7000 м,7.0,дымка,9/9 1170 м [Sc],9.0,7.0,6.6,97.0,6.0,6.0,по сезону,1006.9,988.8,7.0,,0.3,,,0,0,0,1,0
27612,2022-09-26 06:00:00,2022-09-26 09:00:00,2022-09-26,9,СЗ,1.0,20 км,20.0,,10/10 840 м [Sc],10.0,7.7,5.8,88.0,7.0,7.0,по сезону,1007.6,989.5,6.9,,0.1,,,0,0,0,0,0
27612,2022-09-26 09:00:00,2022-09-26 12:00:00,2022-09-26,12,З,1.0,20 км,20.0,,10/10 500 м [Sc],10.0,9.3,5.9,79.0,9.0,9.0,по сезону,1008.8,990.7,,,,,,0,0,0,0,0
27612,2022-09-26 12:00:00,2022-09-26 15:00:00,2022-09-26,15,ЮЗ,1.0,20 км,20.0,,10/10 600 м [Sc],10.0,10.1,5.9,75.0,10.0,10.0,по сезону,1009.8,991.8,,,,,,0,0,0,0,0
27612,2022-09-26 15:00:00,2022-09-26 18:00:00,2022-09-26,18,штиль,0.0,20 км,20.0,,н/о,,7.8,7.1,95.0,7.0,7.0,прохладно,1010.9,992.8,,,1.0,,,0,0,0,0,0
27612,2022-09-26 18:00:00,2022-09-26 21:00:00,2022-09-26,21,штиль,0.0,14 км,14.0,,10/10 1000 м [Sc],10.0,6.7,6.3,97.0,6.0,6.0,по сезону,1012.0,993.7,,10.3,,,,0,0,0,0,0
27612,2022-09-26 21:00:00,2022-09-27 00:00:00,2022-09-27,0,штиль,0.0,7000 м,7.0,,10/10 420 м [Sc],10.0,5.6,5.4,99.0,4.0,4.0,прохладно,1012.7,994.3,,,,,,0,0,0,0,0
27612,2022-09-27 00:00:00,2022-09-27 03:00:00,2022-09-27,3,штиль,0.0,6000 м,6.0,дымка,10/10 420 м [Sc],10.0,4.8,4.6,99.0,4.0,4.0,по сезону,1013.1,994.6,,,,,,0,0,0,1,0
27612,2022-09-27 03:00:00,2022-09-27 06:00:00,2022-09-27,6,штиль,0.0,4900 м,4.9,дымка,10/10 60 м [St],10.0,3.9,3.7,99.0,3.0,3.0,прохладно,1013.3,994.8,3.8,,,,,0,0,0,1,0
27612,2022-09-27 06:00:00,2022-09-27 09:00:00,2022-09-27,9,штиль,0.0,1700 м,1.7,дымка {туман},10/10 60 м [St],10.0,6.5,6.4,99.0,5.0,5.0,по сезону,1013.5,995.2,3.5,,,,,0,0,0,1,0
27612,2022-09-27 09:00:00,2022-09-27 12:00:00,2022-09-27,12,СВ,1.0,17 км,17.0,,8/8 600 м [Cu Sc],8.0,10.7,7.4,80.0,10.0,12.0,по сезону,1012.8,994.8,,,,,,0,0,0,0,0
27612,2022-09-27 12:00:00,2022-09-27 15:00:00,2022-09-27,15,В,1.0,20 км,20.0,,8/8 1000 м [Cu Sc],8.0,11.7,5.0,63.0,12.0,13.0,по сезону,1012.0,994.1,,,,,,0,0,0,0,0
27612,2022-09-27 15:00:00,2022-09-27 18:00:00,2022-09-27,18,ЮВ,1.0,20 км,20.0,,10/10 1000 м [Sc],10.0,11.0,5.5,69.0,11.0,11.0,по сезону,1011.2,993.3,,,,,,0,0,0,0,0
27612,2022-09-27 18:00:00,2022-09-27 21:00:00,2022-09-27,21,В,1.0,20 км,20.0,,9/6 1000 м [Sc Ac trans],9.0,9.8,6.1,78.0,9.0,9.0,по сезону,1010.2,992.2,,12.8,,,,0,0,0,0,0
27612,2022-09-27 21:00:00,2022-09-28 00:00:00,2022-09-28,0,С,1.0,20 км,20.0,,9/0 [Ac trans],9.0,8.5,6.1,85.0,8.0,8.0,по сезону,1008.4,990.3,,,,,,0,0,0,0,0
27612,2022-09-28 00:00:00,2022-09-28 03:00:00,2022-09-28,3,СВ,2.0,20 км,20.0,слаб. ливневой дождь,10/10 300 м [Cb cap],10.0,8.1,6.1,87.0,6.0,6.0,по сезону,1005.9,987.9,,,,,,1,1,0,0,0
27612,2022-09-28 03:00:00,2022-09-28 06:00:00,2022-09-28,6,С,2.0,18 км,18.0,слаб. дождь {ливн. дождь},10/10 200 м [Frnb],10.0,7.5,6.3,92.0,5.0,5.0,по сезону,1003.7,985.6,7.5,,0.2,,,1,1,0,0,0
27612,2022-09-28 06:00:00,2022-09-28 09:00:00,2022-09-28,9,С,2.0,2700 м,2.7,слаб. дождь,10/10 100 м [Frnb],10.0,7.7,6.8,94.0,6.0,6.0,по сезону,1002.1,984.1,7.4,,0.2,,,1,1,0,0,0
27612,2022-09-28 09:00:00,2022-09-28 12:00:00,2022-09-28,12,С,1.0,14 км,14.0,в посл. час дождь,10/10 180 м [Frnb],10.0,8.8,7.8,93.0,8.0,8.0,по сезону,1001.4,983.4,,,,,,1,1,0,0,0
27612,2022-09-28 12:00:00,2022-09-28 15:00:00,2022-09-28,15,СЗ,1.0,20 км,20.0,{дождь},10/10 270 м [St],10.0,9.8,8.1,89.0,9.0,9.0,по сезону,1001.4,983.6,,,,,,1,1,0,0,0
27612,2022-09-28 15:00:00,2022-09-28 18:00:00,2022-09-28,18,штиль,0.0,20 км,20.0,,10/10 360 м [St],10.0,9.7,7.9,89.0,9.0,9.0,по сезону,1002.0,984.1,,,0.1,,,0,0,0,0,0
27612,2022-09-28 18:00:00,2022-09-28 21:00:00,2022-09-28,21,З,1.0,20 км,20.0,,10/10 700 м [Sc],10.0,9.4,7.0,85.0,9.0,9.0,тепло,1003.0,985.1,,10.0,0.1,,,0,0,0,0,0
27612,2022-09-28 21:00:00,2022-09-29 00:00:00,2022-09-29,0,штиль,0.0,20 км,20.0,,10/10 800 м [Sc],10.0,9.0,7.5,90.0,8.0,8.0,по сезону,1004.0,986.0,,,,,,0,0,0,0,0
27612,2022-09-29 00:00:00,2022-09-29 03:00:00,2022-09-29,3,штиль,0.0,20 км,20.0,,10/10 930 м [Sc],10.0,8.5,7.3,92.0,8.0,8.0,тепло,1004.6,986.6,,,,,,0,0,0,0,0
27612,2022-09-29 03:00:00,2022-09-29 06:00:00,2022-09-29,6,штиль,0.0,20 км,20.0,,9/9 840 м [Sc],9.0,8.3,7.2,93.0,7.0,7.0,по сезону,1005.6,987.5,8.0,,,,,0,0,0,0,0
27612,2022-09-29 06:00:00,2022-09-29 09:00:00,2022-09-29,9,штиль,0.0,20 км,20.0,,10/10 720 м [Sc],10.0,9.6,6.4,80.0,9.0,9.0,тепло,1006.6,988.6,8.0,,,,,0,0,0,0,0
27612,2022-09-29 09:00:00,2022-09-29 12:00:00,2022-09-29,12,Ю,1.0,18 км,18.0,,10/10 400 м [St],10.0,11.2,8.5,83.0,11.0,11.0,тепло,1007.8,989.9,,,,,,0,0,0,0,0
27612,2022-09-29 12:00:00,2022-09-29 15:00:00,2022-09-29,15,Ю,1.0,20 км,20.0,,10/10 500 м [St],10.0,12.3,9.1,81.0,12.0,12.0,тепло,1009.4,991.5,,,,,,0,0,0,0,0
27612,2022-09-29 15:00:00,2022-09-29 18:00:00,2022-09-29,18,штиль,0.0,19 км,19.0,,9/9 750 м [Sc],9.0,11.4,9.5,88.0,11.0,11.0,тепло,1010.7,992.8,,,,,,0,0,0,0,0
27612,2022-09-29 18:00:00,2022-09-29 21:00:00,2022-09-29,21,штиль,0.0,5000 м,5.0,,10/10 480 м [Sc],10.0,9.6,9.1,97.0,9.0,9.0,тепло,1012.6,994.6,,13.3,,,,0,0,0,0,0
27612,2022-09-29 21:00:00,2022-09-30 00:00:00,2022-09-30,0,штиль,0.0,3700 м,3.7,дымка,10/10 [Sc],10.0,8.9,8.7,99.0,8.0,8.0,тепло,1013.3,995.2,,,,,,0,0,0,1,0
27612,2022-09-30 00:00:00,2022-09-30 03:00:00,2022-09-30,3,штиль,0.0,7000 м,7.0,дымка,8/8 1000 м [Sc],8.0,8.9,8.7,99.0,8.0,8.0,по сезону,1014.2,996.0,,,,,,0,0,0,1,0
27612,2022-09-30 03:00:00,2022-09-30 06:00:00,2022-09-30,6,ЮВ,1.0,н/о,,дымка,10/0 [Ac As],10.0,8.0,7.8,99.0,7.0,7.0,по сезону,1014.6,996.4,7.7,,,,,0,0,0,1,0
27612,2022-09-30 06:00:00,2022-09-30 09:00:00,2022-09-30,9,ЮВ,1.0,20 км,20.0,дымка,9/0 [Ac trans],9.0,10.1,8.3,89.0,10.0,10.0,по сезону,1015.0,996.9,7.7,,,,,0,0,0,1,0
27612,2022-09-30 09:00:00,2022-09-30 12:00:00,2022-09-30,12,ЮВ,2.0,17 км,17.0,,8/0 [Ac trans],8.0,14.3,9.7,74.0,14.0,17.0,тепло,1014.6,996.7,,,,,,0,0,0,0,0
27612,2022-09-30 12:00:00,2022-09-30 15:00:00,2022-09-30,15,ЮВ,2.0,15 км,15.0,,9/6 600 м [Sc Ac trans],9.0,16.7,11.8,73.0,17.0,18.0,тепло,1014.3,996.6,,,,,,0,0,0,0,0
27612,2022-09-30 15:00:00,2022-09-30 18:00:00,2022-09-30,18,штиль,0.0,11 км,11.0,в посл. час ливневой дождь,10/10 630 м [Cb cap],10.0,14.9,12.7,87.0,15.0,15.0,тепло,1015.1,997.3,,,0.1,,,1,1,0,0,0
27612,2022-09-30 18:00:00,2022-09-30 21:00:00,2022-09-30,21,Ю,1.0,16 км,16.0,сильн. ливневой дождь,10/10 420 м [Frnb],10.0,14.6,12.4,87.0,15.0,15.0,тепло,1016.1,998.3,,16.7,0.1,,,1,1,0,0,0
27612,2022-09-30 21:00:00,2022-10-01 00:00:00,2022-10-01,0,штиль,0.0,4000 м,4.0,,10/10 360 м [St],10.0,14.0,12.7,92.0,14.0,14.0,тепло,1016.8,999.0,,,,,,0,0,0,0,0
27612,2022-10-01 00:00:00,2022-10-01 03:00:00,2022-10-01,3,штиль,0.0,7000 м,7.0,в посл. час ливневой дождь,10/10 180 м [Cb cap],10.0,13.0,12.4,96.0,12.0,12.0,тепло,1016.9,999.0,,,,,,1,1,0,0,0
27612,2022-10-01 03:00:00,2022-10-01 06:00:00,2022-10-01,6,СВ,1.0,4400 м,4.4,слаб. дождь,10/10 180 м [Frnb Ns],10.0,12.4,12.1,98.0,12.0,12.0,тепло,1016.2,998.2,12.4,,1.0,,,1,1,0,0,0
27612,2022-10-01 06:00:00,2022-10-01 09:00:00,2022-10-01,9,штиль,0.0,2700 м,2.7,слаб. дождь,10/10 60 м [Frnb Ns],10.0,12.8,12.5,98.0,12.0,12.0,тепло,1015.5,997.6,12.4,,2.0,,,1,1,0,0,0
27612,2022-10-01 09:00:00,2022-10-01 12:00:00,2022-10-01,12,штиль,0.0,2900 м,2.9,дымка {дождь},10/10 120 м [St],10.0,14.4,13.8,96.0,14.0,14.0,тепло,1013.9,996.2,,,,,,1,1,0,1,0
27612,2022-10-01 12:00:00,2022-10-01 15:00:00,2022-10-01,15,штиль,0.0,4500 м,4.5,в посл. час ливневой дождь,10/10 660 м [Cb cap],10.0,14.8,14.1,96.0,14.0,14.0,тепло,1011.8,994.1,,,,,,1,1,0,0,0
27612,2022-10-01 15:00:00,2022-10-01 18:00:00,2022-10-01,18,штиль,0.0,7000 м,7.0,дымка,10/10 1140 м [Sc],10.0,14.1,13.5,96.0,14.0,14.0,тепло,1010.2,992.4,,,3.0,,,0,0,0,1,0
27612,2022-10-01 18:00:00,2022-10-01 21:00:00,2022-10-01,21,штиль,0.0,2100 м,2.1,слаб. ливневой дождь,10/10 930 м [Cb cap],10.0,13.7,13.4,98.0,13.0,13.0,тепло,1007.1,989.4,,15.3,3.0,,,1,1,0,0,0
27612,2022-10-01 21:00:00,2022-10-02 00:00:00,2022-10-02,0,штиль,0.0,9000 м,9.0,в посл. час ливневой дождь {гроза},9/9 540 м [Cb cap],9.0,13.7,13.4,98.0,13.0,13.0,тепло,1004.7,987.1,,,,,,1,1,0,0,1
27612,2022-10-02 00:00:00,2022-10-02 03:00:00,2022-10-02,3,ЮЗ,1.0,20 км,20.0,"{гроза, ливн. дождь}",4/4 1000 м [Sc],4.0,12.7,10.5,86.0,13.0,13.0,тепло,1004.9,987.2,,,,,,1,1,0,0,1
27612,2022-10-02 03:00:00,2022-10-02 06:00:00,2022-10-02,6,ЮЗ,1.0,20 км,20.0,,9/9 570 м [Sc],9.0,11.3,8.7,84.0,11.0,11.0,тепло,1005.5,987.7,11.3,,6.0,,,0,0,0,0,0
27612,2022-10-02 06:00:00,2022-10-02 09:00:00,2022-10-02,9,З,1.0,20 км,20.0,,10/10 540 м [Sc],10.0,9.9,6.8,81.0,9.0,9.0,по сезону,1006.2,988.3,9.9,,5.0,,,0,0,0,0,0
27612,2022-10-02 09:00:00,2022-10-02 12:00:00,2022-10-02,12,штиль,0.0,20 км,20.0,,10/10 660 м [Sc],10.0,11.6,7.1,74.0,11.0,11.0,по сезону,1006.6,988.8,,,,,,0,0,0,0,0
27612,2022-10-02 12:00:00,2022-10-02 15:00:00,2022-10-02,15,штиль,0.0,20 км,20.0,,10/10 800 м [Sc],10.0,12.2,6.9,70.0,12.0,12.0,по сезону,1006.4,988.6,,,,,,0,0,0,0,0
27612,2022-10-02 15:00:00,2022-10-02 18:00:00,2022-10-02,18,штиль,0.0,20 км,20.0,,10/10 1200 м [Sc],10.0,11.3,7.1,75.0,11.0,11.0,по сезону,1005.1,987.3,,,,,,0,0,0,0,0
27612,2022-10-02 18:00:00,2022-10-02 21:00:00,2022-10-02,21,СВ,1.0,19 км,19.0,,10/10 630 м [Sc],10.0,10.9,7.8,81.0,11.0,11.0,тепло,1003.1,985.3,,12.6,,,,0,0,0,0,0
27612,2022-10-02 21:00:00,2022-10-03 00:00:00,2022-10-03,0,СВ,1.0,19 км,19.0,в посл. час ливневой дождь,10/10 240 м [Cb calv],10.0,10.1,9.4,95.0,10.0,10.0,тепло,1000.3,982.4,,,,,,1,1,0,0,0
27612,2022-10-03 00:00:00,2022-10-03 03:00:00,2022-10-03,3,В,1.0,9000 м,9.0,слаб. ливневой дождь,10/10 120 м [Cb calv],10.0,12.1,11.7,97.0,12.0,12.0,тепло,997.1,979.5,,,,,,1,1,0,0,0
27612,2022-10-03 03:00:00,2022-10-03 06:00:00,2022-10-03,6,В,1.0,8000 м,8.0,слаб. ливневой дождь,10/10 210 м [Cb calv],10.0,14.8,14.1,96.0,15.0,15.0,тепло,994.4,977.0,9.9,,13.0,,,1,1,0,0,0
27612,2022-10-03 06:00:00,2022-10-03 09:00:00,2022-10-03,9,В,2.0,18 км,18.0,в посл. час ливневой дождь,10/10 450 м [Frnb],10.0,15.9,14.4,91.0,16.0,16.0,тепло,992.3,975.0,9.9,,15.0,,,1,1,0,0,0
27612,2022-10-03 09:00:00,2022-10-03 12:00:00,2022-10-03,12,ЮВ,,20 км,20.0,слаб. дождь,10/10 360 м [Frnb],10.0,15.2,13.6,90.0,14.0,14.0,тепло,992.2,974.8,,,,,,1,1,0,0,0
27612,2022-10-03 12:00:00,2022-10-03 15:00:00,2022-10-03,15,ЮВ,,20 км,20.0,в посл. час ливневой дождь,9/9 1500 м [Sc],9.0,13.5,10.0,79.0,12.0,13.0,по сезону,994.8,977.3,,,,,,1,1,0,0,0
27612,2022-10-03 15:00:00,2022-10-03 18:00:00,2022-10-03,18,ЮВ,,20 км,20.0,,6/3 600 м [Sc Ac trans],6.0,10.2,4.3,67.0,8.0,8.0,по сезону,999.0,981.2,,,11.0,,,0,0,0,0,0
27612,2022-10-03 18:00:00,2022-10-03 21:00:00,2022-10-03,21,ЮВ,,4500 м,4.5,слаб. ливневой дождь,10/10 630 м [Cb cap],10.0,9.2,7.2,87.0,7.0,7.0,по сезону,1000.7,982.8,,16.1,9.0,,,1,1,0,0,0
27612,2022-10-03 21:00:00,2022-10-04 00:00:00,2022-10-04,0,ЮВ,3.0,20 км,20.0,в посл. час ливневой дождь,10/10 900 м [Cb cap],10.0,11.3,7.1,75.0,10.0,10.0,тепло,1002.4,984.7,,,,,,1,1,0,0,0
27612,2022-10-04 00:00:00,2022-10-04 03:00:00,2022-10-04,3,ЮВ,2.0,20 км,20.0,{ливн. дождь},10/10 720 м [Sc],10.0,11.1,7.2,77.0,10.0,10.0,тепло,1003.6,985.8,,,,,,1,1,0,0,0
27612,2022-10-04 03:00:00,2022-10-04 06:00:00,2022-10-04,6,ЮВ,3.0,20 км,20.0,,9/9 570 м [Sc],9.0,10.3,7.1,81.0,8.0,8.0,по сезону,1004.7,986.8,9.0,,1.0,,,0,0,0,0,0
27612,2022-10-04 06:00:00,2022-10-04 09:00:00,2022-10-04,9,ЮВ,3.0,20 км,20.0,,9/9 570 м [Sc],9.0,10.8,7.3,79.0,9.0,9.0,по сезону,1005.6,987.7,9.0,,0.5,,,0,0,0,0,0
27612,2022-10-04 09:00:00,2022-10-04 12:00:00,2022-10-04,12,ЮВ,2.0,20 км,20.0,,10/10 1230 м [Sc],10.0,13.3,6.3,63.0,13.0,13.0,тепло,1005.8,988.1,,,,,,0,0,0,0,0
27612,2022-10-04 12:00:00,2022-10-04 15:00:00,2022-10-04,15,Ю,1.0,20 км,20.0,слаб. ливневой дождь,10/10 900 м [Cb cap],10.0,9.1,7.1,87.0,8.0,8.0,прохладно,1008.0,989.9,,,,,,1,1,0,0,0
27612,2022-10-04 15:00:00,2022-10-04 18:00:00,2022-10-04,18,Ю,1.0,20 км,20.0,{ливн. дождь},9/6 600 м [Sc Ac trans],9.0,10.0,5.6,74.0,10.0,10.0,по сезону,1009.0,991.0,,,2.0,,,1,1,0,0,0
27612,2022-10-04 18:00:00,2022-10-04 21:00:00,2022-10-04,21,ЮВ,1.0,20 км,20.0,{ливн. дождь},9/8 720 м [Sc Ac trans],9.0,9.8,6.1,78.0,9.0,9.0,по сезону,1009.4,991.4,,14.3,2.0,,,1,1,0,0,0
27612,2022-10-04 21:00:00,2022-10-05 00:00:00,2022-10-05,0,ЮВ,1.0,20 км,20.0,,9/9 660 м [Sc],9.0,8.8,5.3,79.0,8.0,8.0,по сезону,1009.6,991.5,,,,,,0,0,0,0,0
27612,2022-10-05 00:00:00,2022-10-05 03:00:00,2022-10-05,3,ЮВ,1.0,20 км,20.0,,10/10 540 м [Sc],10.0,8.2,5.3,82.0,7.0,7.0,по сезону,1009.4,991.2,,,,,,0,0,0,0,0
27612,2022-10-05 03:00:00,2022-10-05 06:00:00,2022-10-05,6,штиль,0.0,19 км,19.0,слаб. ливневой дождь,10/10 600 м [Cb cap],10.0,7.2,5.9,91.0,6.0,6.0,по сезону,1009.6,991.4,7.2,,0.5,,,1,1,0,0,0
27612,2022-10-05 06:00:00,2022-10-05 09:00:00,2022-10-05,9,штиль,0.0,20 км,20.0,в посл. час ливневой дождь,10/10 450 м [Cb calv],10.0,7.3,6.0,91.0,6.0,6.0,по сезону,1010.2,992.1,6.8,,1.0,,,1,1,0,0,0
27612,2022-10-05 09:00:00,2022-10-05 12:00:00,2022-10-05,12,З,1.0,10 км,10.0,слаб. ливневой дождь,10/10 800 м [Cb cap],10.0,8.3,5.6,83.0,8.0,8.0,по сезону,1011.7,993.5,,,,,,1,1,0,0,0
